paper_year,paper_id,paper_title,paper_authors,paper_language,citation_id,citation_info,citation_year,citation_validity,citation_origin,citation_type,citation_scope,citation_longevity
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,53,"Calazans, Angelica Toffano Seidel, Roberto Ávila Paldês, Edna Dias Canedo, Eloisa Toffano Seidel Masson, Fernando de Albuquerque Guimarães, Kiane Mabel Fialho Rezende, Fábio de Souza Gonçalves, and Ari Melo Mariano. ""Quality Requirements and the Requirements Quality: The indications from Requirements Smells in a Financial Institution Systems."" In Proceedings of the XXXIII Brazilian Symposium on Software Engineering, pp. 472-480. 2019.",2019,valid,community_nat,conference,national_sbes,9
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,54,"Nagpal, Renuka, Rajni Sehgal, and Deepti Mehrotra. ""Decision making on critical component using combined approach."" In International Conference on Distributed Computing and Internet Technology, pp. 143-165. Springer, Singapore, 2019.",2019,valid,community_int,conference,international,9
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,55,"Padilha, Juliana, Eduardo Figueiredo, Cláudio Sant’Anna, and Alessandro Garcia. ""Detecting God Methods with Concern Metrics."" Exploratory Study. Proceedings of the 7th Latin-American Workshop on Aspect-Oriented Software Development (LA-WASP), Co-allocated with CBSoft. IEEE, Brasília, Brazil",2013,valid,self,conference,national_other,3
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,56,"Maciel¹, Igor, Methanias Colaço Júnior¹, Manoel Mendonça, and Glauco Carneiro. ""Um Experimento na Indústria para Mineração Visual de Padrões de Interações de Programadores."" II Workshop Brasileiro de Visualização de Software",2012,valid,self,conference,national_other,2
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,57,"Magnavita, Rodrigo, Renato Novais, Thiago Mendes, and Manoel Mendonça. ""On the Use of Software Visualization to Analyze Library Dependency Evolution: an Exploratory Study."" In Anais do XV Simpósio Brasileiro de Qualidade de Software, pp. 196-210. SBC, 2016.",2016,valid,self,conference,national_other,6
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,58,"de Jesus Silva, Isaac, Matheus Sampaio R. Santos, Leandro Lopes Ramos, and Luis Paulo da Silva Carvalho. ""VISMELLS: An Interactive Visualization for Identifying and Evaluating the Effects of Code Smells on Software Projects."" In 2018 XLIV Latin American Computer Conference (CLEI), pp. 40-49. IEEE, 2018.",2018,valid,community_nat,conference,international,8
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,59,"Deering, Thomas Norman. ""Man-machine partial program analysis for malware detection."" PhD diss., Iowa State University, 2015.",2015,valid,community_int,msc_phd,international,5
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,60,"Santos, José Amâncio Macedo. ""Empirically investigating the human role on the code smell effect."" (2015).",2015,valid,self,msc_phd,national_other,5
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,61,"Roberto Felício de Oliveira. ""To collaborate or not to collaborate? Improving the identification of code smells."" PhD diss., PUC-Rio, 2017.",2017,valid,self,msc_phd,national_other,7
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,62,"Choudhary, Aabha. ""Effective Prioritization of Classes for Reduced Refactoring Effort."" PhD diss., NATIONAL INSTITUTE OF TECHNOLOGY JALANDHAR, 2016.",2016,valid,community_int,msc_phd,international,6
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,63,"Cardoso, Bruno dos Santos Azevedo. ""Co-occurrence analysis of design patterns and bad smells in software systems."" (2015).",2015,valid,self,msc_phd,national_other,5
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,64,"Sehgal, Rajni, and Deepti Mehrotra. ""Evaluating the Refactoring Index Using Entropy Approach."" In Code Generation, Analysis Tools, and Testing for Quality, pp. 161-178. IGI Global, 2019.",2019,valid,community_int,other,international,9
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,65,"Rodrigues Júnior, Methanias Colaço. ""Identificação e validação do perfil neurolinguístico de programadores através da mineração de repositórios de software."" (2011).",2011,valid,self,msc_phd,national_other,1
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,66,"CARVALHO, CAMPUS PROF ALBERTO, and IGOR IURE SANTOS MACIEL. ""MINERAÇÃO DE DADOS PARA DESCOBERTA DE PADRÕES DE USO DE UMA FERRAMENTA DE VISUALIZAÇÃO DE SOFTWARE.""",2010,invalid,,other,national_other,
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,67,"Tanner, Oscar José Fernandes, Rosângela Aparecida Dellosso Penteado, Matheus Carvalho Viana, and Glauco de Figueiredo Carneiro. ""Metamodelo para Integração de Ferramentas de Mineração de Interesses Transversais e de Visualização de Software."". Workshop de Manutenção de Software Moderna, v. 1, p. 1-8, 2013.",2013,valid,self,conference,national_other,3
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,68,"CARVALHO, CAMPUS ALBERTO. ""IGOR IURE SANTOS MACIEL.""",,invalid,,,,
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,69,"IDE, MDOUSODE, PARA DESCOBERTA DE PADRÕES DE INTERAÇÃO, and DE PROGRAMADORES. ""CAMPUS PROF. ALBERTO CARVALHO NÚCLEO DE SISTEMAS DE INFORMAÇÃO.""",,invalid,,,,
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,70,"Sena, Demóstenes Santos de. ""Uma abordagem de apoio à extração da política de tratamento de exceções."" (2017).",2017,valid,community_nat,msc_phd,national_other,7
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,71,"Novais, Renato Lima. ""Combinando estratégias de análise visual de evolução de software em diferentes níveis de detalhe.""",2017,valid,self,msc_phd,national_other,7
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,72,"Paulo Sobrinho, Elder Vicente de. ""Inter-relação entre smells-uma análise de Large Class, Complex Class e Clone."" (2019).",2019,valid,community_nat,msc_phd,national_other,9
2010,12,Identifying Code Smells with Multiple Concern Views,"Glauco de Figueiredo Carneiro, Marcos Silva, Leandra Mara, Eduardo Figueiredo, Cláudio Sant'Anna, Alessandro F. Garcia, Manoel G. Mendonça",english,73,"NEUROLINGUÍSTICO, IDENTIFICAÇÃO E. VALIDAÇÃO DO PERFIL. ""METHANIAS COLAÇO RODRIGUES JÚNIOR."" PhD diss., Universidade Salvador, 2011.",2011,invalid,,msc_phd,,
2010,13,Model Driven RichUbi - A Model-Driven Process to Construct Rich Interfaces for Context-Sensitive Ubiquitous Applications,"Carlos E. Cirilo, Antônio Francisco do Prado, Wanderley Lopes de Souza, Luciana A. M. Zaina",portuguese,1,"Rocha, Lincoln S., Francisco FP Lima, Marcio EF Maia, Windson Viana, Miguel F. de Castro, and Rossana MC Andrade. ""Ubiquitous software engineering: Achievements, challenges and beyond."" In 2011 25th Brazilian Symposium on Software Engineering, pp. 132-137. IEEE, 2011.",2011,valid,community_nat,conference,national_sbes,1
2010,13,Model Driven RichUbi - A Model-Driven Process to Construct Rich Interfaces for Context-Sensitive Ubiquitous Applications,"Carlos E. Cirilo, Antônio Francisco do Prado, Wanderley Lopes de Souza, Luciana A. M. Zaina",portuguese,2,"Amira-Biad, S., M. Bouab, and M. Khamadja. ""Chaotic Watermarking System for Colour images Based on Texture segmentation in Wavelet Transform Domain."" In International Conference on Digital Telecommunications (ICDT'06), pp. 29-29. IEEE, 2006.",2006,invalid,,conference,international,
2010,13,Model Driven RichUbi - A Model-Driven Process to Construct Rich Interfaces for Context-Sensitive Ubiquitous Applications,"Carlos E. Cirilo, Antônio Francisco do Prado, Wanderley Lopes de Souza, Luciana A. M. Zaina",portuguese,3,"Guido, Alex Roberto, Antonio Francisco do Prado, Wanderley Lopes de Souza, and Eduardo Gonçalves da Silva. ""Supporting the development of user-driven service composition applications."" In Information Technology: New Generations, pp. 519-530. Springer, Cham, 2016.",2016,valid,self,conference,international,6
2010,13,Model Driven RichUbi - A Model-Driven Process to Construct Rich Interfaces for Context-Sensitive Ubiquitous Applications,"Carlos E. Cirilo, Antônio Francisco do Prado, Wanderley Lopes de Souza, Luciana A. M. Zaina",portuguese,4,"Alor-Hernández, Giner, Viviana Yarel Rosales-Morales, and Luis Omar Colombo-Mendoza. ""New Trends on RIAs Development."" In Application Development and Design: Concepts, Methodologies, Tools, and Applications, pp. 1598-1611. IGI Global, 2018.",2018,valid,community_int,other,international,8
2010,13,Model Driven RichUbi - A Model-Driven Process to Construct Rich Interfaces for Context-Sensitive Ubiquitous Applications,"Carlos E. Cirilo, Antônio Francisco do Prado, Wanderley Lopes de Souza, Luciana A. M. Zaina",portuguese,5,"Guido, Alex Roberto. ""Desenvolvimento de aplicações usando composição de serviços dirigida pelo usuário."" (2016).",2016,valid,self,msc_phd,national_other,6
2010,14,Mutation Testing in Procedural and Object-Oriented Paradigms: An Evaluation of Data Structure Programs,"Diogo N. Campanha, Simone do Rocio Senger de Souza, José Carlos Maldonado",portuguese,1,"Lemos, Otávio Augusto Lazzarini, Fabiano Cutigi Ferrari, Marcelo Medeiros Eler, José Carlos Maldonado, and Paulo Cesar Masiero. ""Evaluation studies of software testing research in Brazil and in the world: A survey of two premier software engineering conferences."" Journal of Systems and Software 86, no. 4 (2013): 951-969.",2013,valid,self,journal,international,3
2010,14,Mutation Testing in Procedural and Object-Oriented Paradigms: An Evaluation of Data Structure Programs,"Diogo N. Campanha, Simone do Rocio Senger de Souza, José Carlos Maldonado",portuguese,2,"Ferrari, Fabiano C., Bruno B. P Cafeo, Thiago G. Levin, Jésus T. S Lacerda, Otávio A. L Lemos, José C Maldonado, and Paulo C. Masiero. ""Testing of aspect-oriented programs: difficulties and lessons learned based on theoretical and practical experience."" Journal of the Brazilian Computer Society 21, no. 1 (2015): 1-25.",2015,valid,self,journal,national_other,5
2010,14,Mutation Testing in Procedural and Object-Oriented Paradigms: An Evaluation of Data Structure Programs,"Diogo N. Campanha, Simone do Rocio Senger de Souza, José Carlos Maldonado",portuguese,3,"Balera, Juliana M., and Valdivino A. de Santiago Júnior. ""An algorithm for combinatorial interaction testing: definitions and rigorous evaluations."" Journal of Software Engineering Research and Development 5, no. 1 (2017): 1-41.",2017,valid,community_nat,journal,international,7
2010,14,Mutation Testing in Procedural and Object-Oriented Paradigms: An Evaluation of Data Structure Programs,"Diogo N. Campanha, Simone do Rocio Senger de Souza, José Carlos Maldonado",portuguese,4,"Balera, Juliana Marino, and Valdivino Alexandre de Santiago Júnior. ""A controlled experiment for combinatorial testing."" In Proceedings of the 1st Brazilian Symposium on Systematic and Automated Software Testing, pp. 1-10. 2016.",2016,valid,community_nat,conference,national_other,6
2010,14,Mutation Testing in Procedural and Object-Oriented Paradigms: An Evaluation of Data Structure Programs,"Diogo N. Campanha, Simone do Rocio Senger de Souza, José Carlos Maldonado",portuguese,5,"Diirr, Bruna, and Marcos RS Borges. ""Applying software engineering testing techniques to evaluate emergency plans."" In ISCRAM. 2013.",2013,valid,community_nat,conference,international,3
2010,14,Mutation Testing in Procedural and Object-Oriented Paradigms: An Evaluation of Data Structure Programs,"Diogo N. Campanha, Simone do Rocio Senger de Souza, José Carlos Maldonado",portuguese,6,"Campanha, Diogo Nascimento. ""Teste de mutaçao nos paradigmas procedimental e OO: Uma avaliaçao no contexto de estrutura de dados."" PhD diss., Universidade de São Paulo, 2011.",2011,valid,self,msc_phd,national_other,1
2010,14,Mutation Testing in Procedural and Object-Oriented Paradigms: An Evaluation of Data Structure Programs,"Diogo N. Campanha, Simone do Rocio Senger de Souza, José Carlos Maldonado",portuguese,7,"Levin, Thiago Gaspar, and Fabiano Cutigi Ferrari. ""Is it difficult to test aspect-oriented software? Preliminary empirical evidence based on functional tests."" In Proceedings of the 11th workshop on software modularity (WMod). Brazilian Computer Society, Maceio/AL-Brazil. 2014.",2014,valid,community_nat,other,national_other,4
2010,14,Mutation Testing in Procedural and Object-Oriented Paradigms: An Evaluation of Data Structure Programs,"Diogo N. Campanha, Simone do Rocio Senger de Souza, José Carlos Maldonado",portuguese,8,"Santos, Luciana Brasil Rebelo dos, Valdivino Alexandre de Santiago Júnior, and Albino Vieira Freitas. ""A Rigorous Evaluation of the Benefits of Usability Improvements Within Model Checking-Aided Software Inspections."" In International Conference on Computational Science and Its Applications, pp. 591-606. Springer, Cham, 2017.",2017,valid,community_nat,conference,international,7
